file,path,n_points,min_label,max_label,n_unique_labels,class_0_count,class_0_share,class_1_count,class_1_share,class_2_count,class_2_share,class_3_count,class_3_share,class_4_count,class_4_share,class_5_count,class_5_share,class_6_count,class_6_share,class_7_count,class_7_share,class_8_count,class_8_share,class_9_count,class_9_share
valve_0089_lidar_classes.ply,13/valve_0089_lidar_classes.ply,7471,0,9,10,939,0.12568598581180565,912,0.12207201177887833,455,0.06090215499933074,294,0.03935216169187525,49,0.006558693615312542,94,0.012581983670191407,529,0.07080712086735377,813,0.10882077365814483,40,0.005354035604336769,3346,0.4478650783027707
valve_0090_lidar_classes.ply,13/valve_0090_lidar_classes.ply,7409,0,9,10,1174,0.15845593197462546,891,0.12025914428397895,398,0.05371845053313538,743,0.10028343906060197,39,0.005263868268322311,102,0.013767040086381428,692,0.09339991901741125,740,0.09987852611688487,43,0.005803752193278445,2587,0.3491699284653799
valve_0091_lidar_classes.ply,13/valve_0091_lidar_classes.ply,6910,0,9,10,975,0.1410998552821997,855,0.12373371924746744,406,0.05875542691751085,704,0.10188133140376267,53,0.007670043415340087,91,0.01316931982633864,635,0.0918958031837916,482,0.06975397973950796,45,0.006512301013024602,2664,0.38552821997105646
valve_0092_lidar_classes.ply,13/valve_0092_lidar_classes.ply,8590,0,9,10,1583,0.18428405122235156,1068,0.12433061699650756,441,0.051338766006984865,477,0.05552968568102445,93,0.010826542491268918,98,0.01140861466821886,882,0.10267753201396973,639,0.07438882421420256,57,0.006635622817229336,3252,0.3785797438882421
valve_0093_lidar_classes.ply,13/valve_0093_lidar_classes.ply,6995,0,9,10,1137,0.16254467476769122,940,0.1343817012151537,385,0.055039313795568263,683,0.09764117226590421,56,0.008005718370264474,76,0.010864903502501787,677,0.09678341672623303,473,0.06761972837741244,46,0.006576125804145818,2522,0.3605432451751251
valve_0094_lidar_classes.ply,13/valve_0094_lidar_classes.ply,7550,0,9,10,1337,0.1770860927152318,807,0.10688741721854304,457,0.060529801324503314,382,0.050596026490066226,60,0.007947019867549669,68,0.009006622516556291,675,0.08940397350993377,972,0.12874172185430463,52,0.006887417218543046,2740,0.3629139072847682
valve_0095_lidar_classes.ply,13/valve_0095_lidar_classes.ply,7671,0,9,10,1297,0.16907834702124885,1099,0.143266849172207,513,0.06687524442706297,355,0.046278190587928564,50,0.0065180550123843045,60,0.007821666014861166,514,0.06700560552731065,829,0.10806935210533176,48,0.006257332811888932,2906,0.3788293573197758
valve_0096_lidar_classes.ply,13/valve_0096_lidar_classes.ply,8455,0,9,10,1560,0.18450620934358367,1106,0.13081017149615612,429,0.05073920756948551,470,0.05558840922531047,75,0.008870490833826138,108,0.01277350680070964,819,0.09686575990538143,662,0.07829686575990538,62,0.0073329390892962745,3164,0.37421643997634535
valve_0097_lidar_classes.ply,13/valve_0097_lidar_classes.ply,8205,0,9,10,1430,0.17428397318708105,882,0.10749542961608775,440,0.05362583790371724,487,0.05935405240706886,66,0.008043875685557587,129,0.015722120658135285,808,0.09847653869591712,650,0.07921998781230957,47,0.005728214503351615,3266,0.39804996953077393
valve_0098_lidar_classes.ply,13/valve_0098_lidar_classes.ply,8512,0,9,10,1352,0.1588345864661654,871,0.10232612781954888,476,0.05592105263157895,1051,0.12347274436090226,95,0.011160714285714286,107,0.012570488721804511,873,0.10256109022556391,697,0.0818843984962406,59,0.006931390977443609,2931,0.3443374060150376
valve_0099_lidar_classes.ply,13/valve_0099_lidar_classes.ply,8517,0,9,10,1451,0.17036515204884348,902,0.10590583538804743,562,0.06598567570740871,1126,0.13220617588352707,83,0.00974521545145004,108,0.012680521310320535,862,0.10120934601385465,630,0.07396970764353646,49,0.005753199483386168,2744,0.32217917106962546
valve_0100_lidar_classes.ply,13/valve_0100_lidar_classes.ply,7880,0,9,10,1148,0.14568527918781726,850,0.10786802030456853,494,0.06269035532994924,802,0.1017766497461929,61,0.007741116751269036,93,0.011802030456852792,761,0.09657360406091371,816,0.10355329949238579,41,0.0052030456852791875,2814,0.3571065989847716
valve_0101_lidar_classes.ply,13/valve_0101_lidar_classes.ply,8498,0,9,10,1347,0.15850788420804895,906,0.10661332078136032,451,0.05307131089668157,505,0.059425747234643445,81,0.00953165450694281,105,0.012355848434925865,877,0.1032007531183808,673,0.07919510473052482,52,0.006119086843963286,3501,0.41197928924452815
valve_0102_lidar_classes.ply,13/valve_0102_lidar_classes.ply,7813,0,9,10,1246,0.15947779342122104,957,0.1224881607577115,497,0.06361192883655446,514,0.06578778958146679,68,0.008703442979649303,88,0.011263279150134392,636,0.08140279022142582,633,0.08101881479585306,40,0.005119672340970178,3134,0.40112632791501346
valve_0103_lidar_classes.ply,13/valve_0103_lidar_classes.ply,7581,0,9,10,1245,0.16422635536208943,1018,0.13428307611133095,545,0.07189025194565361,282,0.03719825880490701,65,0.008574066745811898,88,0.011607967286637646,582,0.07677087455480808,776,0.10236116607307744,46,0.0060678010816514975,2934,0.38702018203403243
valve_0104_lidar_classes.ply,13/valve_0104_lidar_classes.ply,7506,0,9,10,1248,0.16626698641087131,1000,0.1332267519317879,555,0.07394084732214229,405,0.0539568345323741,70,0.009325872635225153,88,0.011723954169997336,622,0.08286703970157208,592,0.07887023714361843,40,0.005329070077271516,2886,0.3844924060751399
valve_0105_lidar_classes.ply,13/valve_0105_lidar_classes.ply,7135,0,9,10,1104,0.1547302032235459,891,0.12487736510161178,416,0.0583041345480028,318,0.044569025928521376,50,0.00700770847932726,77,0.01079187105816398,519,0.07274001401541696,714,0.10007007708479328,42,0.005886475122634898,3004,0.42102312543798176
valve_0106_lidar_classes.ply,13/valve_0106_lidar_classes.ply,7495,0,9,10,1213,0.16184122748499,828,0.11047364909939959,410,0.05470313542361575,776,0.10353569046030688,64,0.008539026017344896,89,0.011874583055370248,718,0.09579719813208806,763,0.10180120080053369,43,0.0057371581054036025,2591,0.3456971314209473
valve_0107_lidar_classes.ply,13/valve_0107_lidar_classes.ply,7569,0,9,10,1262,0.16673272559122737,949,0.12537983881622408,452,0.05971726780288017,609,0.08045977011494253,55,0.007266481701677896,94,0.012419077817413133,677,0.08944378385519884,549,0.07253269916765755,44,0.005813185361342317,2878,0.3802351697714361
valve_0108_lidar_classes.ply,13/valve_0108_lidar_classes.ply,8071,0,9,10,1349,0.16714161813901623,872,0.10804113492751828,467,0.05786147937058605,457,0.05662247552967414,61,0.007557923429562631,79,0.009788130343204063,635,0.07867674389790609,950,0.11770536488663115,49,0.006071118820468344,3152,0.39053401065543303
valve_0109_lidar_classes.ply,13/valve_0109_lidar_classes.ply,7375,0,9,10,1265,0.17152542372881355,916,0.12420338983050848,382,0.051796610169491525,654,0.08867796610169491,39,0.005288135593220339,90,0.012203389830508475,699,0.09477966101694915,694,0.09410169491525423,38,0.0051525423728813555,2598,0.35227118644067795
valve_0110_lidar_classes.ply,13/valve_0110_lidar_classes.ply,7853,0,9,10,1185,0.15089774608429898,1106,0.14083789634534571,523,0.06659875206927289,331,0.042149497007513054,42,0.005348274544759965,77,0.009805169998726602,530,0.06749013116006622,909,0.11575194193301923,40,0.005093594804533299,3110,0.39602699605246405
valve_0111_lidar_classes.ply,13/valve_0111_lidar_classes.ply,8152,0,9,10,1378,0.16903827281648676,958,0.11751717369970559,405,0.0496810598626104,478,0.05863591756624141,73,0.008954857703631011,101,0.012389597644749754,852,0.10451422963689892,614,0.0753189401373896,41,0.005029440628066732,3252,0.3989205103042198
valve_0112_lidar_classes.ply,13/valve_0112_lidar_classes.ply,8356,0,9,10,1636,0.1957874581139301,988,0.11823839157491622,505,0.060435615126854955,1026,0.12278602202010531,89,0.010651029200574438,103,0.012326471996170417,834,0.09980852082336046,610,0.0730014360938248,56,0.006701771182383916,2509,0.30026328386787937
valve_0113_lidar_classes.ply,13/valve_0113_lidar_classes.ply,7740,0,9,10,1196,0.1545219638242894,800,0.10335917312661498,459,0.05930232558139535,806,0.1041343669250646,63,0.00813953488372093,107,0.013824289405684755,737,0.09521963824289406,830,0.10723514211886305,44,0.005684754521963824,2698,0.348578811369509
valve_0114_lidar_classes.ply,13/valve_0114_lidar_classes.ply,7366,0,9,10,1173,0.15924518055932663,917,0.1244909041542221,398,0.054032039098560955,692,0.0939451534075482,46,0.006244909041542221,95,0.01289709475970676,712,0.09666033125169698,621,0.08430627206081999,42,0.005701873472712463,2670,0.3624762421938637
valve_0115_lidar_classes.ply,13/valve_0115_lidar_classes.ply,7721,0,9,10,1359,0.17601346975780338,930,0.12045071881880585,425,0.05504468333117472,526,0.06812589042870094,61,0.007900531019298019,90,0.011656521176013469,724,0.09377023701593058,586,0.07589690454604325,44,0.005698743686051029,2976,0.3854423002201787
valve_0116_lidar_classes.ply,13/valve_0116_lidar_classes.ply,7887,0,9,10,1533,0.19437048307341195,942,0.1194370483073412,491,0.06225434258907062,855,0.10840623811335108,88,0.011157601115760111,94,0.01191834664638012,812,0.10295422847724103,604,0.07658171674908076,50,0.006339546088500064,2418,0.3065804488398631
valve_0117_lidar_classes.ply,13/valve_0117_lidar_classes.ply,7239,0,9,10,1155,0.15955242436800662,818,0.11299903301560989,470,0.06492609476447023,763,0.1054012985218953,44,0.006078187594971681,66,0.009117281392457521,728,0.10056637657134963,567,0.07832573559883962,50,0.006907031357922365,2578,0.35612653681447715
valve_0118_lidar_classes.ply,13/valve_0118_lidar_classes.ply,8957,0,9,10,1387,0.1548509545606788,758,0.08462654906776823,508,0.05671541810874177,1098,0.12258568717204421,84,0.009378140002232891,142,0.01585352238472703,851,0.09500948978452607,883,0.09858211454728145,44,0.004912359048788657,3202,0.3574857653232109
valve_0119_lidar_classes.ply,13/valve_0119_lidar_classes.ply,7732,0,9,10,1293,0.16722710812209002,957,0.12377133988618727,371,0.04798241076047594,502,0.06492498706673565,62,0.00801862390067253,70,0.009053285049146405,656,0.08484221417485774,949,0.12273667873771339,50,0.006466632177961717,2822,0.3649767201241593
valve_0120_lidar_classes.ply,13/valve_0120_lidar_classes.ply,8173,0,9,10,1197,0.14645784901504955,934,0.11427872262327175,519,0.0635017741343448,999,0.1222317386516579,54,0.006607121008197724,116,0.014193074758350667,761,0.09311146457849015,889,0.10877278844977364,44,0.005383580080753701,2660,0.3254618867001101
valve_0121_lidar_classes.ply,13/valve_0121_lidar_classes.ply,7379,0,9,10,1091,0.14785201246781407,1047,0.14188914487057866,496,0.06721778018701721,348,0.047160861905407234,50,0.0067759859059493156,67,0.009079821113972084,482,0.0653205041333514,817,0.11071960970321182,45,0.006098387315354384,2936,0.3978858923973438
valve_0122_lidar_classes.ply,13/valve_0122_lidar_classes.ply,8517,0,9,10,1578,0.1852765058119056,993,0.11659034871433603,489,0.057414582599506866,483,0.05671010919337795,76,0.008923329810966303,102,0.011976047904191617,854,0.10027004813901609,689,0.08089702947047082,58,0.0068099095925795465,3195,0.3751320887636492
valve_0123_lidar_classes.ply,13/valve_0123_lidar_classes.ply,7665,0,9,10,1324,0.17273320287018917,894,0.11663405088062623,402,0.05244618395303327,671,0.08754076973255055,48,0.0062622309197651665,82,0.010697977821265492,694,0.09054142204827137,731,0.09536855838225701,44,0.0057403783431180695,2775,0.36203522504892366
valve_0124_lidar_classes.ply,13/valve_0124_lidar_classes.ply,7150,0,9,10,1181,0.16517482517482518,937,0.13104895104895106,388,0.054265734265734264,657,0.09188811188811188,61,0.008531468531468531,67,0.009370629370629371,679,0.09496503496503496,504,0.07048951048951049,51,0.007132867132867133,2625,0.36713286713286714
valve_0125_lidar_classes.ply,13/valve_0125_lidar_classes.ply,7676,0,9,10,1360,0.1771756122980719,770,0.1003126628452319,486,0.06331422615945805,784,0.10213652944241793,68,0.008858780614903595,102,0.013288170922355394,734,0.09562272016675352,789,0.10278791036998437,45,0.005862428348097967,2538,0.3306409588327254
valve_0126_lidar_classes.ply,13/valve_0126_lidar_classes.ply,6961,0,9,10,1046,0.1502657664128717,714,0.10257146961643442,448,0.0643585691710961,293,0.04209165349806062,58,0.008332136187329406,79,0.011348944117224537,499,0.07168510271512714,751,0.10788679787386869,34,0.004884355696020686,3039,0.43657520471196665
valve_0127_lidar_classes.ply,13/valve_0127_lidar_classes.ply,8512,0,9,10,1415,0.16623590225563908,940,0.11043233082706767,495,0.058153195488721804,464,0.05451127819548872,57,0.006696428571428571,115,0.013510338345864662,809,0.0950422932330827,630,0.07401315789473684,58,0.00681390977443609,3529,0.41459116541353386
valve_0128_lidar_classes.ply,13/valve_0128_lidar_classes.ply,7073,0,9,10,1158,0.1637211932701824,952,0.1345963523257458,380,0.05372543475187332,670,0.09472642443093454,47,0.006644987982468542,84,0.011876148734624628,632,0.08935388095574721,420,0.05938074367312315,43,0.00607945709034356,2687,0.3798953767849569
valve_0129_lidar_classes.ply,13/valve_0129_lidar_classes.ply,7836,0,9,10,1341,0.17113323124042878,816,0.10413476263399694,505,0.06444614599285349,968,0.12353241449719245,70,0.008933129147524248,104,0.013272077590607452,793,0.10119959162838182,638,0.08141909137314957,49,0.006253190403266973,2552,0.32567636549259826
valve_0130_lidar_classes.ply,13/valve_0130_lidar_classes.ply,8773,0,9,10,1638,0.18670922147498006,1025,0.11683574603898324,493,0.05619514419240853,976,0.11125042744785137,101,0.01151259546335347,106,0.012082525931836317,900,0.10258748432691212,788,0.08982104183289638,48,0.005471332497435313,2698,0.3075344807933432
valve_0131_lidar_classes.ply,13/valve_0131_lidar_classes.ply,7780,0,9,10,1396,0.1794344473007712,1007,0.12943444730077122,472,0.060668380462724936,460,0.05912596401028278,63,0.008097686375321336,85,0.010925449871465296,611,0.07853470437017995,940,0.12082262210796915,51,0.0065552699228791774,2695,0.34640102827763497
valve_0132_lidar_classes.ply,13/valve_0132_lidar_classes.ply,7286,0,9,10,1083,0.14864122975569585,871,0.11954433159483942,451,0.06189953335163327,293,0.04021410925061762,48,0.006587976942080703,88,0.012077957727147955,509,0.06986000548998078,742,0.10183914356299753,37,0.005078232226187208,3164,0.43425748009881965
valve_0133_lidar_classes.ply,13/valve_0133_lidar_classes.ply,7048,0,9,10,1310,0.1858683314415437,791,0.11223041997729852,471,0.06682746878547105,784,0.1112372304199773,72,0.01021566401816118,87,0.012343927355278093,682,0.0967650397275823,668,0.09477866061293984,51,0.007236095346197503,2132,0.3024971623155505
valve_0134_lidar_classes.ply,13/valve_0134_lidar_classes.ply,7985,0,9,10,1291,0.16167814652473386,845,0.1058234189104571,397,0.04971822166562304,409,0.05122103944896681,52,0.006512210394489668,91,0.01139636819035692,751,0.09405134627426424,619,0.07752035065748278,46,0.005760801502817783,3484,0.43631809643080777
valve_0135_lidar_classes.ply,13/valve_0135_lidar_classes.ply,8149,0,9,10,1554,0.1906982451834581,938,0.11510614799361885,536,0.06577494171063934,905,0.11105657135844889,85,0.010430727696649897,113,0.01386673211436986,845,0.10369370474904896,619,0.07596024052030924,47,0.005767578844029942,2507,0.30764510982942694
valve_0136_lidar_classes.ply,13/valve_0136_lidar_classes.ply,8003,0,9,10,1301,0.1625640384855679,792,0.09896288891665625,476,0.05947769586405098,1007,0.12582781456953643,62,0.007747094839435212,85,0.010621017118580533,779,0.0973384980632263,601,0.07509683868549294,49,0.006122703986005248,2851,0.3562414094714482
valve_0137_lidar_classes.ply,13/valve_0137_lidar_classes.ply,6957,0,9,10,1152,0.16558861578266496,843,0.12117291936179388,462,0.06640793445450625,647,0.09299985625988214,53,0.007618226246945523,86,0.012361650136553113,654,0.09400603708495041,544,0.07819462411959177,40,0.005749604714675866,2476,0.3559005318384361
valve_0138_lidar_classes.ply,13/valve_0138_lidar_classes.ply,8462,0,9,10,1406,0.16615457338690617,851,0.10056724178681163,496,0.058614984637201606,977,0.11545733869061688,102,0.012053887969747105,125,0.014771921531552825,856,0.10115811864807374,871,0.10293074923186007,48,0.0056724178681162845,2730,0.3226187662491137
valve_0139_lidar_classes.ply,13/valve_0139_lidar_classes.ply,7908,0,9,10,1254,0.15857359635811835,919,0.11621143146181083,499,0.06310065756196256,789,0.09977238239757208,63,0.007966616084977238,116,0.014668689934243804,746,0.09433485078401618,790,0.09989883662114314,38,0.0048052604957005566,2694,0.34066767830045525
valve_0140_lidar_classes.ply,13/valve_0140_lidar_classes.ply,6944,0,9,10,1095,0.1576900921658986,772,0.11117511520737328,395,0.05688364055299539,307,0.04421082949308756,43,0.006192396313364055,77,0.011088709677419355,473,0.06811635944700462,739,0.10642281105990783,34,0.004896313364055299,3009,0.433323732718894
valve_0141_lidar_classes.ply,13/valve_0141_lidar_classes.ply,7809,0,9,10,1260,0.16135228582404917,1007,0.12895377128953772,512,0.06556537328723268,524,0.0671020617236522,42,0.005378409527468306,83,0.010628761685234986,651,0.08336534767575873,623,0.0797797413241132,43,0.005506466897169932,3064,0.39236778076578305
valve_0142_lidar_classes.ply,13/valve_0142_lidar_classes.ply,8400,0,9,10,1326,0.15785714285714286,941,0.11202380952380953,523,0.06226190476190476,933,0.11107142857142857,97,0.011547619047619048,105,0.0125,849,0.10107142857142858,647,0.07702380952380952,55,0.006547619047619048,2924,0.34809523809523807
valve_0143_lidar_classes.ply,13/valve_0143_lidar_classes.ply,8645,0,9,10,1236,0.14297281665702719,923,0.10676691729323308,509,0.058877964141122036,1210,0.1399652978600347,103,0.011914401388085598,121,0.01399652978600347,880,0.10179294389820706,649,0.0750722961249277,53,0.006130711393869288,2961,0.3425101214574899
valve_0144_lidar_classes.ply,13/valve_0144_lidar_classes.ply,7703,0,9,10,1126,0.14617681422822276,902,0.11709723484356745,460,0.05971699337920291,264,0.034272361417629495,42,0.005452421134622874,83,0.010775022718421394,574,0.07451642217317928,807,0.1047643775152538,39,0.005062962482149812,3406,0.44216539010775024
valve_0145_lidar_classes.ply,13/valve_0145_lidar_classes.ply,7449,0,9,10,1289,0.1730433615250369,943,0.12659417371459256,489,0.06564639548932742,343,0.046046449187810444,82,0.011008189018660222,78,0.010471204188481676,629,0.08444086454557659,605,0.0812189555645053,42,0.005638340716874748,2949,0.39589206604913413
valve_0146_lidar_classes.ply,13/valve_0146_lidar_classes.ply,8000,0,9,10,1413,0.176625,922,0.11525,494,0.06175,446,0.05575,63,0.007875,87,0.010875,653,0.081625,914,0.11425,58,0.00725,2950,0.36875
valve_0147_lidar_classes.ply,13/valve_0147_lidar_classes.ply,7559,0,9,10,1209,0.15994179124222782,844,0.11165498081756846,375,0.04960973673766371,725,0.09591215769281651,41,0.0054239978833179,72,0.009525069453631433,702,0.09286942717290647,673,0.08903294086519381,45,0.005953168408519645,2873,0.38007672972615425
valve_0148_lidar_classes.ply,13/valve_0148_lidar_classes.ply,8558,0,9,10,1591,0.18590792241177845,951,0.11112409441458285,468,0.05468567422294929,389,0.045454545454545456,81,0.009464828230895068,123,0.01437251694321103,794,0.0927786866090208,660,0.07712082262210797,60,0.0070109838747370885,3441,0.40207992521617203
valve_0149_lidar_classes.ply,13/valve_0149_lidar_classes.ply,7630,0,9,10,1163,0.15242463958060287,1025,0.1343381389252949,514,0.0673656618610747,294,0.03853211009174312,79,0.01035386631716907,74,0.009698558322411533,566,0.07418086500655308,815,0.10681520314547838,49,0.006422018348623854,3051,0.3998689384010485
valve_0150_lidar_classes.ply,13/valve_0150_lidar_classes.ply,8586,0,9,10,1383,0.1610761705101328,865,0.10074539948753786,503,0.05858374097367808,1066,0.12415560214302353,103,0.011996273002562311,141,0.01642208245981831,853,0.09934777544840438,862,0.10039599347775448,49,0.005706964826461682,2761,0.3215699976706266
valve_0151_lidar_classes.ply,13/valve_0151_lidar_classes.ply,8210,0,9,10,1358,0.1654080389768575,928,0.11303288672350792,557,0.06784409257003654,1148,0.13982947624847747,82,0.009987819732034105,99,0.012058465286236298,759,0.09244823386114495,892,0.10864799025578563,47,0.005724725943970767,2340,0.2850182704019488
valve_0152_lidar_classes.ply,13/valve_0152_lidar_classes.ply,7631,0,9,10,1076,0.14100380028829773,974,0.12763726903420258,494,0.06473594548551959,335,0.043899882060018346,51,0.006683265627047569,56,0.00733848774734635,520,0.06814310051107325,818,0.10719433888088062,45,0.005896999082689032,3262,0.4274669112829249
valve_0153_lidar_classes.ply,13/valve_0153_lidar_classes.ply,7825,0,9,10,1256,0.1605111821086262,818,0.10453674121405751,435,0.05559105431309904,827,0.10568690095846646,57,0.007284345047923323,77,0.009840255591054312,632,0.0807667731629393,601,0.07680511182108626,46,0.005878594249201278,3076,0.3930990415335463
valve_0154_lidar_classes.ply,13/valve_0154_lidar_classes.ply,7005,0,9,10,1226,0.17501784439685938,879,0.12548179871520343,487,0.06952177016416845,585,0.0835117773019272,55,0.007851534618129907,89,0.01270521056388294,647,0.09236259814418273,442,0.06309778729478943,43,0.006138472519628836,2552,0.3643112062812277
valve_0155_lidar_classes.ply,13/valve_0155_lidar_classes.ply,8960,0,9,10,1697,0.18939732142857144,954,0.10647321428571428,559,0.06238839285714286,954,0.10647321428571428,78,0.008705357142857143,112,0.0125,907,0.10122767857142857,707,0.07890625,53,0.005915178571428571,2939,0.32801339285714287
valve_0156_lidar_classes.ply,13/valve_0156_lidar_classes.ply,7880,0,9,10,1338,0.1697969543147208,986,0.1251269035532995,512,0.0649746192893401,610,0.07741116751269035,69,0.008756345177664975,85,0.010786802030456852,658,0.08350253807106599,579,0.0734771573604061,48,0.006091370558375634,2995,0.3800761421319797
valve_0157_lidar_classes.ply,13/valve_0157_lidar_classes.ply,7650,0,9,10,1129,0.14758169934640522,784,0.10248366013071895,522,0.06823529411764706,537,0.07019607843137254,67,0.008758169934640523,82,0.010718954248366013,610,0.07973856209150326,662,0.0865359477124183,43,0.005620915032679739,3214,0.42013071895424836
valve_0158_lidar_classes.ply,13/valve_0158_lidar_classes.ply,7501,0,9,10,1209,0.1611785095320624,850,0.11331822423676843,481,0.06412478336221837,711,0.09478736168510865,52,0.006932409012131715,84,0.011198506865751233,684,0.09118784162111719,531,0.07079056125849886,43,0.005732568990801226,2856,0.3807492334355419
valve_0159_lidar_classes.ply,13/valve_0159_lidar_classes.ply,7448,0,9,10,1081,0.14513963480128894,1020,0.13694951664876476,425,0.05706229860365199,279,0.037459720730397425,64,0.008592910848549946,91,0.012218045112781954,558,0.07491944146079485,860,0.11546723952738991,41,0.00550483351235231,3029,0.4066863587540279
valve_0160_lidar_classes.ply,13/valve_0160_lidar_classes.ply,8323,0,9,10,1291,0.1551123393007329,960,0.11534302535143579,557,0.06692298450078096,1088,0.13072209539829388,93,0.011173855580920341,105,0.012615643397813289,841,0.10104529616724739,636,0.07641475429532621,57,0.006848492130241499,2695,0.32380151387720774
valve_0161_lidar_classes.ply,13/valve_0161_lidar_classes.ply,7334,0,9,10,1335,0.1820289064630488,853,0.11630760839923643,427,0.05822197982001636,607,0.08276520316334879,31,0.004226888464685029,82,0.011180801745295883,709,0.0966730297245705,628,0.0856285792200709,47,0.006408508317425688,2615,0.3565584946823016
valve_0162_lidar_classes.ply,13/valve_0162_lidar_classes.ply,8439,0,9,10,1281,0.15179523640241735,782,0.0926650077023344,513,0.0607891930323498,428,0.05071690958644389,53,0.0062803649721530986,102,0.012086740135087096,808,0.09574594146225857,694,0.08223723189951417,57,0.0067543547813722,3721,0.44092902002606943
valve_0163_lidar_classes.ply,13/valve_0163_lidar_classes.ply,7619,0,9,10,1241,0.1628822680141751,793,0.1040819005118782,426,0.0559128494553091,648,0.08505053156582229,36,0.004725029531434571,97,0.012731329570809817,723,0.09489434308964431,652,0.0855755348470928,38,0.004987531172069825,2965,0.38915868224176403
valve_0164_lidar_classes.ply,13/valve_0164_lidar_classes.ply,7635,0,9,10,1389,0.18192534381139489,976,0.1278323510150622,412,0.05396201702685003,411,0.05383104125736739,75,0.009823182711198428,66,0.008644400785854617,721,0.09443352979698756,921,0.1206286836935167,60,0.007858546168958742,2604,0.34106090373280945
valve_0165_lidar_classes.ply,13/valve_0165_lidar_classes.ply,8519,0,9,10,1380,0.16199084399577415,881,0.10341589388425872,461,0.05411433266815354,496,0.05822279610282897,85,0.00997769691278319,133,0.015612161051766639,859,0.1008334311538913,648,0.07606526587627656,64,0.007512618851977931,3512,0.412254959502289
valve_0166_lidar_classes.ply,13/valve_0166_lidar_classes.ply,7817,0,9,10,1438,0.18395804016886275,921,0.1178201356018933,410,0.05244978892158117,506,0.06473071510809773,67,0.00857106306767302,101,0.012920557758730971,729,0.09325828322886018,591,0.07560445183574262,50,0.006396315722144045,3004,0.3842906485864142
valve_0167_lidar_classes.ply,13/valve_0167_lidar_classes.ply,8301,0,9,10,1320,0.1590169859053126,1011,0.12179255511384171,402,0.04842790025298157,403,0.0485483676665462,77,0.00927599084447657,79,0.00951692567160583,816,0.0983014094687387,718,0.08649560293940489,59,0.007107577400313215,3416,0.4115166847367787
valve_0168_lidar_classes.ply,13/valve_0168_lidar_classes.ply,7792,0,9,10,1287,0.1651694045174538,875,0.1122946611909651,510,0.0654517453798768,863,0.11075462012320328,78,0.010010266940451745,99,0.012705338809034907,750,0.09625256673511294,761,0.09766427104722793,42,0.0053901437371663245,2527,0.3243069815195072
valve_0169_lidar_classes.ply,13/valve_0169_lidar_classes.ply,7166,0,9,10,1236,0.1724811610382361,856,0.11945297236952275,411,0.057354172481161037,668,0.09321797376500139,61,0.008512419759977673,82,0.011442924923248674,624,0.08707786770862405,428,0.059726486184761375,42,0.005861010326542004,2758,0.3848730114429249
valve_0170_lidar_classes.ply,13/valve_0170_lidar_classes.ply,8030,0,9,10,1380,0.1718555417185554,1015,0.12640099626400997,425,0.05292652552926526,361,0.04495641344956414,61,0.007596513075965131,61,0.007596513075965131,628,0.07820672478206725,926,0.1153175591531756,43,0.005354919053549191,3130,0.38978829389788294
valve_0171_lidar_classes.ply,13/valve_0171_lidar_classes.ply,7023,0,9,10,955,0.13598177417058238,748,0.10650719065926242,339,0.04826997009824861,338,0.048127580805923394,55,0.007831411077886943,80,0.011391143386017372,505,0.07190659262423466,713,0.10152356542787982,36,0.0051260145237078175,3254,0.4633347572262566
valve_0172_lidar_classes.ply,13/valve_0172_lidar_classes.ply,8361,0,9,10,1304,0.15596220547781367,795,0.0950843200574094,490,0.05860542997249133,476,0.05693098911613444,49,0.005860542997249133,114,0.013634732687477575,785,0.09388829087429733,699,0.08360243989953355,52,0.006219351752182753,3597,0.43021169716541086
valve_0173_lidar_classes.ply,13/valve_0173_lidar_classes.ply,8774,0,9,10,1315,0.14987462958741737,1062,0.12103943469341236,495,0.056416685662183726,1152,0.13129701390471848,94,0.010713471620697515,119,0.013562799179393664,876,0.09984043765671302,724,0.08251652609984043,57,0.006496466833827217,2880,0.3282425347617962
valve_0174_lidar_classes.ply,13/valve_0174_lidar_classes.ply,6926,0,9,10,1070,0.1544903263066705,940,0.1357204735778227,427,0.06165174704013861,670,0.09673693329483107,53,0.007652324574068727,91,0.013138896910193473,608,0.08778515737799596,394,0.056887092116661854,45,0.006497256713831938,2628,0.37943979208778517
valve_0175_lidar_classes.ply,13/valve_0175_lidar_classes.ply,8099,0,9,10,1351,0.16681071737251513,849,0.10482775651314977,560,0.06914433880726016,954,0.11779232003951105,80,0.00987776268675145,88,0.010865538955426596,820,0.10124706753920237,623,0.07692307692307693,51,0.0062970737128040495,2723,0.3362143474503025
valve_0176_lidar_classes.ply,13/valve_0176_lidar_classes.ply,6918,0,9,10,1059,0.1530789245446661,804,0.11621856027753687,464,0.06707140792136455,624,0.09019947961838681,44,0.006360219716681122,101,0.014599595258745303,611,0.08832032379300375,399,0.05767562879444926,42,0.006071118820468344,2770,0.4004047412546979
valve_0177_lidar_classes.ply,13/valve_0177_lidar_classes.ply,8180,0,9,10,1308,0.15990220048899756,888,0.10855745721271394,478,0.05843520782396088,456,0.05574572127139364,84,0.010268948655256724,122,0.01491442542787286,833,0.10183374083129584,685,0.08374083129584352,45,0.005501222493887531,3281,0.4011002444987775
